CORRESPONDING SHOT,EVENT_ID,MOMENT_NUMBER,MOMENT_DATA
134,96,790,"[1, 1445992097624, 136.32, 16.22, None, [[-1, -1, 51.28383, 14.33763, 1.5840800000000002], [1610612737, 200794, 87.96558, 10.76265, 0.0], [1610612737, 200757, 80.45162, 47.82326, 0.0], [1610612737, 201168, 59.57745, 19.62906, 0.0], [1610612737, 203934, 87.11637, 3.86346, 0.0], [1610612737, 203471, 52.0515, 15.94513, 0.0], [1610612765, 202704, 80.68059, 34.02537, 0.0], [1610612765, 202694, 84.41495, 15.80203, 0.0], [1610612765, 203484, 55.2782, 17.7627, 0.0], [1610612765, 203083, 73.8519, 19.66632, 0.0], [1610612765, 1626169, 86.47869, 5.7277000000000005, 0.0]]]"
134,96,840,"[1, 1445992099623, 134.31, 14.36, None, [[-1, -1, 70.85679, 14.22719, 2.69227], [1610612737, 200794, 88.93116, 3.45657, 0.0], [1610612737, 200757, 78.02119, 46.98942, 0.0], [1610612737, 201168, 62.83861, 12.48524, 0.0], [1610612737, 203934, 93.4465, 14.12092, 0.0], [1610612737, 203471, 70.06436, 13.4338, 0.0], [1610612765, 202704, 81.28073, 31.8314, 0.0], [1610612765, 202694, 84.97255, 15.88087, 0.0], [1610612765, 203484, 62.37473, 9.81927, 0.0], [1610612765, 203083, 77.94127, 19.26876, 0.0], [1610612765, 1626169, 87.36085, 11.147780000000001, 0.0]]]"
134,96,887,"[1, 1445992101503, 132.43, 12.61, None, [[-1, -1, 89.90962, 7.18035, 10.67449], [1610612737, 200794, 89.84494, 2.47409, 0.0], [1610612737, 200757, 66.97532, 37.528620000000004, 0.0], [1610612737, 201168, 83.08545, 18.06898, 0.0], [1610612737, 203934, 88.72114, 37.15443, 0.0], [1610612737, 203471, 70.8448, 17.76161, 0.0], [1610612765, 202704, 82.95573, 30.96416, 0.0], [1610612765, 202694, 88.16116, 6.9711300000000005, 0.0], [1610612765, 203484, 77.38556, 14.8132, 0.0], [1610612765, 203083, 83.96185, 22.08427, 0.0], [1610612765, 1626169, 88.55753, 32.07014, 0.0]]]"
134,96,909,"[1, 1445992102383, 131.55, 11.79, None, [[-1, -1, 89.64423, 21.52394, 12.58839], [1610612737, 200794, 87.42656, 4.20334, 0.0], [1610612737, 200757, 63.78351, 33.89827, 0.0], [1610612737, 201168, 86.18936, 19.95074, 0.0], [1610612737, 203934, 86.18948, 39.51334, 0.0], [1610612737, 203471, 66.89798, 18.03558, 0.0], [1610612765, 202704, 84.60589, 29.72444, 0.0], [1610612765, 202694, 87.42656, 4.20334, 0.0], [1610612765, 203484, 81.07572, 17.33397, 0.0], [1610612765, 203083, 86.23059, 20.24923, 0.0], [1610612765, 1626169, 88.12672, 32.58601, 0.0]]]"
134,96,913,"[1, 1445992102544, 131.39, 11.64, None, [[-1, -1, 87.05482, 21.58571, 11.44892], [1610612737, 200794, 87.29441, 4.15268, 0.0], [1610612737, 200757, 62.98366, 33.5376, 0.0], [1610612737, 201168, 86.29607, 19.75618, 0.0], [1610612737, 203934, 85.44597, 39.05036, 0.0], [1610612737, 203471, 66.22588, 17.99742, 0.0], [1610612765, 202704, 84.63459, 29.58793, 0.0], [1610612765, 202694, 87.16637, 4.35238, 0.0], [1610612765, 203484, 81.46351, 17.75384, 0.0], [1610612765, 203083, 86.61725, 19.98425, 0.0], [1610612765, 1626169, 87.88234, 32.40246, 0.0]]]"
134,96,945,"[1, 1445992103823, 130.1, 23.85, None, [[-1, -1, 73.34585, 22.926940000000002, 2.35729], [1610612737, 200794, 77.52551, 3.53653, 0.0], [1610612737, 200757, 54.00794, 31.09135, 0.0], [1610612737, 201168, 81.21381, 16.74757, 0.0], [1610612737, 203934, 72.75666, 33.82285, 0.0], [1610612737, 203471, 60.43765, 19.64574, 0.0], [1610612765, 202704, 77.43974, 28.99935, 0.0], [1610612765, 202694, 72.84096, 7.5145, 0.0], [1610612765, 203484, 74.6832, 24.18844, 0.0], [1610612765, 203083, 83.45967, 20.54172, 0.0], [1610612765, 1626169, 79.72862, 35.91753, 0.0]]]"
134,96,959,"[1, 1445992104383, 129.54, 23.26, None, [[-1, -1, 70.92575, 27.19346, 1.11198], [1610612737, 200794, 65.85996, 6.26105, 0.0], [1610612737, 200757, 47.22938, 29.39472, 0.0], [1610612737, 201168, 75.75479, 16.57839, 0.0], [1610612737, 203934, 64.00775, 33.07501, 0.0], [1610612737, 203471, 58.32827, 22.02813, 0.0], [1610612765, 202704, 72.60519, 30.39811, 0.0], [1610612765, 202694, 61.92524, 8.56318, 0.0], [1610612765, 203484, 70.85059, 26.20144, 0.0], [1610612765, 203083, 80.84837, 21.10192, 0.0], [1610612765, 1626169, 72.64347, 39.44579, 0.0]]]"
134,96,981,"[1, 1445992105263, 128.66, 22.34, None, [[-1, -1, 62.60039, 33.86358, 3.60048], [1610612737, 200794, 48.68151, 11.43233, 0.0], [1610612737, 200757, 36.32824, 27.8385, 0.0], [1610612737, 201168, 64.92784, 17.10034, 0.0], [1610612737, 203934, 49.88668, 35.61921, 0.0], [1610612737, 203471, 51.99975, 26.15111, 0.0], [1610612765, 202704, 63.24915, 32.84956, 0.0], [1610612765, 202694, 44.12489, 9.87917, 0.0], [1610612765, 203484, 64.39681, 27.59159, 0.0], [1610612765, 203083, 74.02765, 22.02877, 0.0], [1610612765, 1626169, 59.92386, 44.43566, 0.0]]]"
135,257,26,"[3, 1445995250066, 633.13, 22.65, None, [[-1, -1, 66.47923, 30.32718, 1.113], [1610612737, 2594, 81.79132, 19.95953, 0.0], [1610612737, 200794, 74.62869, 23.57005, 0.0], [1610612737, 201143, 69.97438, 39.86568, 0.0], [1610612737, 201952, 68.62377, 31.41179, 0.0], [1610612737, 203145, 61.83495, 17.90075, 0.0], [1610612765, 101141, 47.96693, 30.54519, 0.0], [1610612765, 202704, 64.41276, 38.05539, 0.0], [1610612765, 202694, 60.3319, 12.94223, 0.0], [1610612765, 203484, 82.89197, 22.4167, 0.0], [1610612765, 203083, 82.39903, 27.15333, 0.0]]]"
135,257,93,"[3, 1445995252746, 630.44, 20.08, None, [[-1, -1, 29.85639, 19.11992, 2.4481], [1610612737, 2594, 45.81115, 15.97723, 0.0], [1610612737, 200794, 30.84023, 6.85256, 0.0], [1610612737, 201143, 30.18498, 31.81628, 0.0], [1610612737, 201952, 29.0193, 18.44654, 0.0], [1610612737, 203145, 7.5507, 9.63886, 0.0], [1610612765, 101141, 10.90865, 22.76436, 0.0], [1610612765, 202704, 22.44554, 25.85952, 0.0], [1610612765, 202694, 11.94624, 15.71089, 0.0], [1610612765, 203484, 33.93185, 14.2351, 0.0], [1610612765, 203083, 40.83563, 29.79713, 0.0]]]"
135,257,135,"[3, 1445995254425, 628.75, 18.47, None, [[-1, -1, 22.89198, 31.61777, 6.97913], [1610612737, 2594, 33.7499, 29.39333, 0.0], [1610612737, 200794, 15.59681, 12.32507, 0.0], [1610612737, 201143, 14.54754, 32.44974, 0.0], [1610612737, 201952, 32.57401, 11.04806, 0.0], [1610612737, 203145, 4.45868, 1.1280000000000001, 0.0], [1610612765, 101141, 12.21277, 15.07561, 0.0], [1610612765, 202704, 23.14239, 19.94769, 0.0], [1610612765, 202694, 5.84906, 12.33115, 0.0], [1610612765, 203484, 30.24542, 28.65185, 0.0], [1610612765, 203083, 14.55359, 27.64497, 0.0]]]"
135,257,159,"[3, 1445995255385, 627.79, 17.55, None, [[-1, -1, 14.15921, 36.47244, 4.99678], [1610612737, 2594, 32.31983, 28.03687, 0.0], [1610612737, 200794, 11.81683, 20.03959, 0.0], [1610612737, 201143, 14.31814, 37.26022, 0.0], [1610612737, 201952, 33.29827, 10.49052, 0.0], [1610612737, 203145, 5.64299, 1.10491, 0.0], [1610612765, 101141, 10.62496, 19.37256, 0.0], [1610612765, 202704, 23.64708, 19.13579, 0.0], [1610612765, 202694, 5.67037, 13.34368, 0.0], [1610612765, 203484, 29.38481, 28.22876, 0.0], [1610612765, 203083, 11.19701, 31.38493, 0.0]]]"
135,257,168,"[3, 1445995255745, 627.43, 17.2, None, [[-1, -1, 15.67807, 36.03281, 4.32102], [1610612737, 2594, 30.78944, 26.51137, 0.0], [1610612737, 200794, 10.09699, 22.12845, 0.0], [1610612737, 201143, 14.15024, 37.67169, 0.0], [1610612737, 201952, 33.24129, 10.34342, 0.0], [1610612737, 203145, 6.60867, 1.3925400000000001, 0.0], [1610612765, 101141, 9.36746, 21.60116, 0.0], [1610612765, 202704, 23.64664, 19.13563, 0.0], [1610612765, 202694, 5.8021, 14.28435, 0.0], [1610612765, 203484, 27.98392, 27.25986, 0.0], [1610612765, 203083, 11.06109, 32.8061, 0.0]]]"
135,257,209,"[3, 1445995257385, 625.79, 15.63, None, [[-1, -1, 4.69266, 23.48475, 8.899280000000001], [1610612737, 2594, 28.83941, 24.58752, 0.0], [1610612737, 200794, 5.3080300000000005, 24.93197, 0.0], [1610612737, 201143, 16.81499, 37.06602, 0.0], [1610612737, 201952, 32.94654, 12.40994, 0.0], [1610612737, 203145, 12.65569, 3.24255, 0.0], [1610612765, 101141, 5.26936, 24.92634, 0.0], [1610612765, 202704, 22.80097, 18.63414, 0.0], [1610612765, 202694, 6.33786, 20.56282, 0.0], [1610612765, 203484, 22.1685, 27.2038, 0.0], [1610612765, 203083, 9.60483, 30.91354, 0.0]]]"
135,257,286,"[3, 1445995264266, 624.0, 13.0, None, [[-1, -1, -0.09851000000000001, 22.60924, 4.42995], [1610612737, 2594, 47.55672, 24.18005, 0.0], [1610612737, 200794, 17.64612, 21.65054, 0.0], [1610612737, 201143, 40.43511, 30.20916, 0.0], [1610612737, 201952, 40.76377, 16.96058, 0.0], [1610612737, 203145, 27.67746, 9.20708, 0.0], [1610612765, 101141, 24.91249, 36.35196, 0.0], [1610612765, 202704, 19.34484, 15.14102, 0.0], [1610612765, 202694, -2.25656, 9.855410000000001, 0.0], [1610612765, 203484, 29.72351, 17.47893, 0.0], [1610612765, 203083, 24.03408, 24.55204, 0.0]]]"
135,257,291,"[3, 1445995264465, 624.0, 24.0, None, [[-1, -1, 0.26381000000000004, 23.80235, 4.87237], [1610612737, 2594, 48.42215, 23.69055, 0.0], [1610612737, 200794, 18.7102, 21.8682, 0.0], [1610612737, 201143, 41.05565, 30.14318, 0.0], [1610612737, 201952, 41.38276, 16.95689, 0.0], [1610612737, 203145, 28.62774, 9.43004, 0.0], [1610612765, 101141, 25.8949, 36.63306, 0.0], [1610612765, 202704, 19.08653, 14.87484, 0.0], [1610612765, 202694, -2.05472, 9.5326, 0.0], [1610612765, 203484, 30.61517, 16.99584, 0.0], [1610612765, 203083, 25.09758, 24.55361, 0.0]]]"
135,257,304,"[3, 1445995264985, 624.0, 24.0, None, [[-1, -1, 0.2492, 26.57018, 5.5998], [1610612737, 2594, 50.95282, 22.53994, 0.0], [1610612737, 200794, 21.48037, 21.75289, 0.0], [1610612737, 201143, 43.19637, 29.77964, 0.0], [1610612737, 201952, 43.18157, 16.71564, 0.0], [1610612737, 203145, 31.02585, 10.28369, 0.0], [1610612765, 101141, 28.59987, 37.07698, 0.0], [1610612765, 202704, 18.68718, 14.04139, 0.0], [1610612765, 202694, -1.5263300000000002, 10.73925, 0.0], [1610612765, 203484, 32.86473, 15.69726, 0.0], [1610612765, 203083, 27.82982, 24.77337, 0.0]]]"
135,257,323,"[3, 1445995265746, 624.0, 24.0, None, [[-1, -1, 0.42943000000000003, 24.47605, 3.48046], [1610612737, 2594, 54.1225, 20.13184, 0.0], [1610612737, 200794, 25.63419, 21.84742, 0.0], [1610612737, 201143, 47.4058, 29.1504, 0.0], [1610612737, 201952, 45.9995, 17.21078, 0.0], [1610612737, 203145, 34.16383, 11.42485, 0.0], [1610612765, 101141, 32.55972, 37.72795, 0.0], [1610612765, 202704, 18.17326, 12.65831, 0.0], [1610612765, 202694, -1.68381, 12.01969, 0.0], [1610612765, 203484, 36.31381, 14.18017, 0.0], [1610612765, 203083, 31.84177, 24.99579, 0.0]]]"
135,257,339,"[3, 1445995266385, 624.0, 24.0, None, [[-1, -1, -1.47431, 14.89698, 5.42163], [1610612737, 2594, 56.62191, 18.34022, 0.0], [1610612737, 200794, 29.37775, 21.87085, 0.0], [1610612737, 201143, 51.15941, 28.7639, 0.0], [1610612737, 201952, 48.37057, 18.0663, 0.0], [1610612737, 203145, 36.76814, 12.91887, 0.0], [1610612765, 101141, 35.82329, 38.1509, 0.0], [1610612765, 202704, 17.25524, 11.66971, 0.0], [1610612765, 202694, -1.59244, 12.04165, 0.0], [1610612765, 203484, 38.89226, 12.56382, 0.0], [1610612765, 203083, 35.13719, 24.98925, 0.0]]]"
135,257,384,"[3, 1445995268185, 624.09, None, None, [[-1, -1, 15.521090000000001, 9.24021, 3.47707], [1610612737, 2594, 62.55713, 12.866530000000001, 0.0], [1610612737, 200794, 39.43257, 21.96355, 0.0], [1610612737, 201143, 61.29623, 27.15841, 0.0], [1610612737, 201952, 54.34751, 20.98961, 0.0], [1610612737, 203145, 44.47523, 14.3819, 0.0], [1610612765, 101141, 44.80736, 38.57466, 0.0], [1610612765, 202704, 16.07048, 9.3567, 0.0], [1610612765, 202694, 4.6514500000000005, 12.11477, 0.0], [1610612765, 203484, 46.79657, 8.58208, 0.0], [1610612765, 203083, 44.5488, 25.59235, 0.0]]]"
135,257,422,"[3, 1445995269705, 622.56, 22.42, None, [[-1, -1, 19.2298, 11.06342, 1.95148], [1610612737, 2594, 67.15732, 9.701740000000001, 0.0], [1610612737, 200794, 47.77849, 22.9711, 0.0], [1610612737, 201143, 67.72589, 24.42861, 0.0], [1610612737, 201952, 58.51752, 20.57918, 0.0], [1610612737, 203145, 50.77788, 14.05431, 0.0], [1610612765, 101141, 52.49178, 37.648, 0.0], [1610612765, 202704, 18.12444, 11.15437, 0.0], [1610612765, 202694, 14.46838, 15.24008, 0.0], [1610612765, 203484, 54.19994, 5.64796, 0.0], [1610612765, 203083, 52.5017, 26.61457, 0.0]]]"
136,286,69,"[3, 1445995686769, 441.92, 24.0, None, [[-1, -1, 78.48982, 36.60295, 5.94811], [1610612737, 2594, 59.90268, 26.4904, 0.0], [1610612737, 200794, 92.18082, 26.52378, 0.0], [1610612737, 201143, 78.51835, 17.67414, 0.0], [1610612737, 201952, 76.0865, 40.08222, 0.0], [1610612737, 203145, 60.19715, 42.63897, 0.0], [1610612765, 101141, 63.1402, 22.64328, 0.0], [1610612765, 202704, 45.82454, 31.24459, 0.0], [1610612765, 202694, 38.64864, 38.56615, 0.0], [1610612765, 203484, 43.26792, 27.90067, 0.0], [1610612765, 203083, 74.34122, 21.41334, 0.0]]]"
136,286,95,"[3, 1445995687809, 440.88, 24.0, None, [[-1, -1, 62.41597, 45.78912, 4.40742], [1610612737, 2594, 44.7382, 18.07727, 0.0], [1610612737, 200794, 81.27592, 25.22382, 0.0], [1610612737, 201143, 65.08575, 16.18788, 0.0], [1610612737, 201952, 62.70216, 44.801, 0.0], [1610612737, 203145, 44.73556, 45.40335, 0.0], [1610612765, 101141, 50.561, 24.44912, 0.0], [1610612765, 202704, 38.19875, 33.46299, 0.0], [1610612765, 202694, 30.55269, 38.01045, 0.0], [1610612765, 203484, 31.41468, 23.85861, 0.0], [1610612765, 203083, 58.01806, 19.81293, 0.0]]]"
136,286,159,"[3, 1445995690369, 438.31, 21.63, None, [[-1, -1, 31.67559, 43.25311, 3.88245], [1610612737, 2594, 25.15903, 5.28933, 0.0], [1610612737, 200794, 47.26786, 24.29248, 0.0], [1610612737, 201143, 28.2456, 13.82028, 0.0], [1610612737, 201952, 32.26989, 44.02001, 0.0], [1610612737, 203145, 13.16282, 47.51195, 0.0], [1610612765, 101141, 25.4255, 26.26507, 0.0], [1610612765, 202704, 25.58388, 39.37226, 0.0], [1610612765, 202694, 13.183, 38.87024, 0.0], [1610612765, 203484, 21.38929, 9.7533, 0.0], [1610612765, 203083, 21.1833, 24.82077, 0.0]]]"
136,286,163,"[3, 1445995690529, 438.15, 21.47, None, [[-1, -1, 31.79173, 41.69009, 4.90146], [1610612737, 2594, 25.23959, 5.18728, 0.0], [1610612737, 200794, 45.40797, 24.66071, 0.0], [1610612737, 201143, 26.14748, 13.76958, 0.0], [1610612737, 201952, 31.14107, 43.63237, 0.0], [1610612737, 203145, 12.1482, 47.23395, 0.0], [1610612765, 101141, 24.91862, 26.16748, 0.0], [1610612765, 202704, 25.12062, 39.4121, 0.0], [1610612765, 202694, 12.49455, 38.87792, 0.0], [1610612765, 203484, 21.71672, 9.54095, 0.0], [1610612765, 203083, 19.90858, 24.87845, 0.0]]]"
136,286,200,"[3, 1445995692009, 436.66, 20.0, None, [[-1, -1, 33.84078, 25.27628, 1.39142], [1610612737, 2594, 32.23689, 5.06459, 0.0], [1610612737, 200794, 33.46881, 24.93858, 0.0], [1610612737, 201143, 13.65127, 15.68191, 0.0], [1610612737, 201952, 19.0705, 39.26776, 0.0], [1610612737, 203145, 14.69697, 45.47572, 0.0], [1610612765, 101141, 24.5192, 23.76548, 0.0], [1610612765, 202704, 16.53589, 35.4661, 0.0], [1610612765, 202694, 12.15031, 37.64102, 0.0], [1610612765, 203484, 28.05186, 10.10856, 0.0], [1610612765, 203083, 12.719850000000001, 21.51383, 0.0]]]"
136,286,221,"[3, 1445995692848, 435.82, 19.16, None, [[-1, -1, 26.45218, 36.73567, 3.58024], [1610612737, 2594, 34.07564, 4.6622900000000005, 0.0], [1610612737, 200794, 29.03665, 28.80221, 0.0], [1610612737, 201143, 13.29131, 16.00073, 0.0], [1610612737, 201952, 15.33156, 40.31268, 0.0], [1610612737, 203145, 24.03481, 40.43208, 0.0], [1610612765, 101141, 22.89006, 27.24626, 0.0], [1610612765, 202704, 12.21056, 34.63543, 0.0], [1610612765, 202694, 19.25665, 35.87639, 0.0], [1610612765, 203484, 26.71862, 9.76918, 0.0], [1610612765, 203083, 12.164860000000001, 19.15602, 0.0]]]"
136,286,259,"[3, 1445995694368, 434.29, 17.65, None, [[-1, -1, 30.81766, 31.29303, 0.6907200000000001], [1610612737, 2594, 34.26922, 4.65913, 0.0], [1610612737, 200794, 23.17806, 31.54824, 0.0], [1610612737, 201143, 20.89495, 17.834130000000002, 0.0], [1610612737, 201952, 12.58412, 46.14188, 0.0], [1610612737, 203145, 31.8751, 31.01612, 0.0], [1610612765, 101141, 25.70653, 27.58747, 0.0], [1610612765, 202704, 12.78197, 36.60466, 0.0], [1610612765, 202694, 21.68742, 31.39894, 0.0], [1610612765, 203484, 25.94771, 11.14782, 0.0], [1610612765, 203083, 14.90336, 19.96665, 0.0]]]"
136,286,268,"[3, 1445995694729, 433.93, 17.29, None, [[-1, -1, 31.82939, 32.79126, 3.4662800000000002], [1610612737, 2594, 34.24875, 4.6474, 0.0], [1610612737, 200794, 22.09671, 31.51977, 0.0], [1610612737, 201143, 22.51834, 18.48328, 0.0], [1610612737, 201952, 12.04826, 46.89442, 0.0], [1610612737, 203145, 32.2611, 31.17864, 0.0], [1610612765, 101141, 26.14445, 28.39869, 0.0], [1610612765, 202704, 12.93349, 37.39814, 0.0], [1610612765, 202694, 21.13247, 31.45546, 0.0], [1610612765, 203484, 26.07625, 10.96991, 0.0], [1610612765, 203083, 15.86414, 20.28046, 0.0]]]"
136,286,353,"[3, 1445995698129, 430.51, 13.9, None, [[-1, -1, 20.54695, 47.70431, 0.61324], [1610612737, 2594, 29.44156, 7.59835, 0.0], [1610612737, 200794, 16.49022, 43.44428, 0.0], [1610612737, 201143, 12.67803, 12.739370000000001, 0.0], [1610612737, 201952, 18.62629, 46.61753, 0.0], [1610612737, 203145, 36.18301, 20.89575, 0.0], [1610612765, 101141, 24.83729, 26.49384, 0.0], [1610612765, 202704, 16.56467, 44.79294, 0.0], [1610612765, 202694, 18.83483, 40.26421, 0.0], [1610612765, 203484, 21.36157, 13.30463, 0.0], [1610612765, 203083, 12.76334, 22.93783, 0.0]]]"
136,286,390,"[3, 1445995699609, 429.03, 12.42, None, [[-1, -1, 9.28509, 45.87351, 6.50295], [1610612737, 2594, 25.21149, 7.35652, 0.0], [1610612737, 200794, 7.13985, 44.86558, 0.0], [1610612737, 201143, 5.03777, 3.61548, 0.0], [1610612737, 201952, 21.5269, 47.34835, 0.0], [1610612737, 203145, 35.38239, 16.15593, 0.0], [1610612765, 101141, 23.23174, 24.58796, 0.0], [1610612765, 202704, 18.33153, 41.48039, 0.0], [1610612765, 202694, 9.02757, 39.59069, 0.0], [1610612765, 203484, 18.13208, 15.31966, 0.0], [1610612765, 203083, 7.5436, 21.59433, 0.0]]]"
136,286,395,"[3, 1445995699809, 428.83, 12.22, None, [[-1, -1, 8.32417, 45.31979, 5.5048200000000005], [1610612737, 2594, 24.75038, 8.53103, 0.0], [1610612737, 200794, 6.32278, 44.63778, 0.0], [1610612737, 201143, 4.87597, 2.7269, 0.0], [1610612737, 201952, 22.01309, 47.06718, 0.0], [1610612737, 203145, 35.49675, 16.23302, 0.0], [1610612765, 101141, 22.67675, 24.29576, 0.0], [1610612765, 202704, 18.35599, 41.1415, 0.0], [1610612765, 202694, 8.03808, 39.73956, 0.0], [1610612765, 203484, 17.86858, 15.22319, 0.0], [1610612765, 203083, 7.32942, 20.3065, 0.0]]]"
136,286,419,"[3, 1445995700769, 427.86, 11.27, None, [[-1, -1, 4.74421, 42.72316, 3.86234], [1610612737, 2594, 23.45836, 12.96896, 0.0], [1610612737, 200794, 5.52362, 42.81527, 0.0], [1610612737, 201143, 4.40057, 1.08822, 0.0], [1610612737, 201952, 25.65422, 44.08376, 0.0], [1610612737, 203145, 35.4027, 16.53964, 0.0], [1610612765, 101141, 19.87292, 23.74154, 0.0], [1610612765, 202704, 15.60795, 37.58405, 0.0], [1610612765, 202694, 6.13537, 38.26039, 0.0], [1610612765, 203484, 16.8583, 16.75911, 0.0], [1610612765, 203083, 6.48933, 16.62172, 0.0]]]"
136,286,518,"[3, 1445995704728, 423.88, 7.32, None, [[-1, -1, 3.17547, 40.46014, 6.89504], [1610612737, 2594, 31.57328, 15.52455, 0.0], [1610612737, 200794, 1.05496, 37.65748, 0.0], [1610612737, 201143, 4.28547, 1.97064, 0.0], [1610612737, 201952, 29.09776, 35.93351, 0.0], [1610612737, 203145, 19.03779, 10.79189, 0.0], [1610612765, 101141, 12.7417, 19.00845, 0.0], [1610612765, 202704, 2.7684100000000003, 37.35159, 0.0], [1610612765, 202694, 3.84552, 33.8093, 0.0], [1610612765, 203484, 24.14467, 22.32948, 0.0], [1610612765, 203083, 6.07978, 21.81784, 0.0]]]"
136,286,553,"[3, 1445995706128, 422.48, 5.92, None, [[-1, -1, 25.61857, 38.94137, 0.83552], [1610612737, 2594, 32.61884, 15.85995, 0.0], [1610612737, 200794, 0.22341000000000003, 42.68263, 0.0], [1610612737, 201143, 4.13981, 1.24416, 0.0], [1610612737, 201952, 26.8789, 37.73311, 0.0], [1610612737, 203145, 20.72412, 6.41128, 0.0], [1610612765, 101141, 18.24775, 16.80739, 0.0], [1610612765, 202704, 3.36769, 36.25006, 0.0], [1610612765, 202694, 6.3626000000000005, 33.67001, 0.0], [1610612765, 203484, 29.20812, 32.94519, 0.0], [1610612765, 203083, 6.00282, 21.4526, 0.0]]]"
136,286,591,"[3, 1445995707648, 420.95, 4.41, None, [[-1, -1, 3.92777, 45.93002, 5.19203], [1610612737, 2594, 28.67801, 11.86705, 0.0], [1610612737, 200794, 3.85366, 48.1971, 0.0], [1610612737, 201143, 4.68167, 1.9275200000000001, 0.0], [1610612737, 201952, 15.79521, 29.73743, 0.0], [1610612737, 203145, 16.65796, 2.03327, 0.0], [1610612765, 101141, 16.76702, 17.09478, 0.0], [1610612765, 202704, 6.06971, 33.82212, 0.0], [1610612765, 202694, 12.7645, 28.34007, 0.0], [1610612765, 203484, 26.35756, 18.86959, 0.0], [1610612765, 203083, 5.91599, 20.88773, 0.0]]]"
136,286,601,"[3, 1445995708048, 420.55, 4.01, None, [[-1, -1, 2.94461, 45.98286, 5.91471], [1610612737, 2594, 29.30645, 12.20723, 0.0], [1610612737, 200794, 4.10408, 48.46131, 0.0], [1610612737, 201143, 4.83188, 3.37341, 0.0], [1610612737, 201952, 15.72637, 29.6593, 0.0], [1610612737, 203145, 15.69357, 1.76204, 0.0], [1610612765, 101141, 14.60727, 17.80866, 0.0], [1610612765, 202704, 5.25906, 38.59858, 0.0], [1610612765, 202694, 12.86446, 28.17709, 0.0], [1610612765, 203484, 24.7998, 16.60971, 0.0], [1610612765, 203083, 6.13343, 19.89259, 0.0]]]"
136,286,605,"[3, 1445995708208, 420.39, 3.85, None, [[-1, -1, 2.98605, 46.76858, 6.54796], [1610612737, 2594, 29.74631, 12.56776, 0.0], [1610612737, 200794, 4.09514, 48.29515, 0.0], [1610612737, 201143, 4.92078, 4.14786, 0.0], [1610612737, 201952, 15.91385, 29.6988, 0.0], [1610612737, 203145, 15.51702, 1.8046200000000001, 0.0], [1610612765, 101141, 13.71479, 17.93793, 0.0], [1610612765, 202704, 4.97993, 40.64827, 0.0], [1610612765, 202694, 12.87833, 28.21739, 0.0], [1610612765, 203484, 24.15304, 16.0618, 0.0], [1610612765, 203083, 6.15452, 19.64406, 0.0]]]"
